name,species,plot_id,dbh_cm,inv_height_m,pc_height_m,crown_area,n_points,ground_pct,z_p05,z_p50,z_p95,flag_ground,flag_dbh,flag_height,flag_crown,flag_height_mismatch
16_19,Beech,16.0,19.9,25.46899128,2.57,387.6,73058,0.37,0.17999999999994998,0.6299999999999955,1.8199999999999363,True,False,False,True,True
16_2,Beech,16.0,12.9,27.73891959,9.66,21.38,26749,0.009,1.1499999999999773,5.259999999999991,8.979999999999905,False,False,False,False,True
16_20,Beech,16.0,19.7,25.77716305,27.13,70.23,115368,0.004,3.17999999999995,15.669999999999959,24.24000000000001,False,False,False,False,False
16_21,Beech,16.0,32.1,27.1402555,1.49,2.44,1104,0.457,0.09999999999990905,0.6099999999999,1.259999999999991,True,False,False,False,True
16_22,Beech,16.0,22.1,27.14455258,27.29,27.33,22892,0.006,2.619999999999891,16.229999999999905,21.11999999999989,False,False,False,False,False
16_23,Beech,16.0,40.1,28.45387136,28.2,46.64,36760,0.011,2.0699999999999363,19.279999999999973,25.199999999999932,False,False,False,False,False
16_24,Beech,16.0,19.4,28.00078155,21.95,20.76,15918,0.012,1.9584999999999242,13.029999999999973,17.069999999999936,False,False,False,False,True
16_25,Beech,16.0,14.5,27.42039342,24.14,20.07,22590,0.012,1.5599999999999454,7.7999999999999545,18.519999999999982,False,False,False,False,False
16_26,Beech,16.0,39.2,28.59673365,28.86,43.46,56537,0.005,3.9500000000000455,20.909999999999968,26.25999999999999,False,False,False,False,False
16_27,Beech,16.0,8.9,27.28962149,13.12,12.27,6547,0.01,2.0399999999999636,7.889999999999986,11.639999999999986,False,False,False,False,True
16_28,Beech,16.0,16.6,27.65825122,18.12,33.55,30215,0.004,2.0799999999999272,11.019999999999982,16.139999999999986,False,False,False,False,True
16_29,Beech,16.0,13.1,26.53824404,14.95,17.14,21439,0.007,1.419999999999959,8.399999999999977,13.231000000000003,False,False,False,False,True
16_3,Beech,16.0,44.7,28.30185552,28.28,53.44,128759,0.004,5.769999999999982,16.850000000000023,26.519999999999982,False,False,False,False,False
16_30,Beech,16.0,36.6,28.58093068,29.06,56.23,77125,0.006,4.019999999999982,20.549999999999955,26.600000000000023,False,False,False,False,False
16_31,Beech,16.0,39.8,28.73643552,28.79,47.11,73155,0.005,3.8899999999999864,21.82000000000005,27.120000000000005,False,False,False,False,False
16_32,Beech,16.0,8.0,,8.92,12.82,9641,0.013,1.0600000000000591,3.830000000000041,8.280000000000086,False,False,False,False,False
16_33,Beech,16.0,14.6,28.09705714,19.66,21.3,18762,0.008,1.8000000000000682,11.900000000000091,16.860000000000014,False,False,False,False,True
16_34,Beech,16.0,12.4,,12.6,9.17,10743,0.019,1.2999999999999545,4.490000000000009,11.42999999999995,False,False,False,False,False
16_35,Beech,16.0,48.1,27.71990527,28.79,67.56,111207,0.004,5.169999999999959,19.729999999999905,26.18999999999994,False,False,False,False,False
16_36,Beech,16.0,31.5,28.20064232,28.96,35.24,60743,0.006,3.2899999999999636,19.49000000000001,25.58000000000004,False,False,False,False,False
16_37,Beech,16.0,8.3,,10.7,8.13,9113,0.013,0.9300000000000637,5.260000000000105,10.170000000000073,False,False,False,False,False
16_38,Beech,16.0,33.4,29.12801432,2.07,1.3,1509,0.226,0.13000000000010914,1.240000000000009,1.9300000000000637,False,False,False,False,True
16_39,Beech,16.0,10.8,30.11716749,17.39,21.31,36553,0.002,2.4599999999999227,9.659999999999968,15.459999999999923,False,False,False,False,True
16_4,Beech,16.0,10.3,27.57026204,8.51,5.74,8420,0.017,0.7894999999999646,3.6299999999999955,6.8799999999999955,False,False,False,False,True
16_40,Beech,16.0,13.1,28.9544626,16.56,25.19,36326,0.006,3.580000000000041,9.850000000000023,14.889999999999986,False,False,False,False,True
16_41,Beech,16.0,6.7,28.51875534,4.33,7.54,3663,0.028,1.0,1.990000000000009,3.730000000000018,False,False,False,False,True
16_42,Beech,16.0,14.3,31.00837691,31.01,36.34,70659,0.001,3.6100000000000136,17.100000000000023,27.460000000000036,False,False,False,False,False
16_43,Beech,16.0,52.8,31.15074948,1.98,0.39,2537,0.277,0.16999999999995907,0.8599999999999,1.67999999999995,False,False,False,False,True
16_44,Beech,16.0,7.3,30.39648236,29.91,76.79,179584,0.002,6.610000000000014,21.43999999999994,27.519999999999982,False,False,False,False,False
16_45,Beech,16.0,14.0,31.55334467,18.75,20.61,47885,0.004,2.310000000000059,10.730000000000018,17.448000000000004,False,False,False,False,True
16_46,Beech,16.0,14.0,31.55334467,17.13,17.0,55954,0.004,2.119999999999891,8.8599999999999,15.409999999999968,False,False,False,False,True
16_47,Spruce,16.0,51.2,31.45219999,32.05,41.56,332382,0.002,9.409999999999968,21.870000000000005,28.340000000000032,False,False,False,False,False
16_48,Beech,16.0,42.0,30.25679334,30.11,67.66,225278,0.004,7.909999999999968,21.83000000000004,26.879999999999995,False,False,False,False,False
16_49,Beech,16.0,49.0,29.3191269,29.8,70.92,268879,0.004,7.019999999999982,21.75999999999999,27.379999999999995,False,False,False,False,False
16_5,Beech,16.0,8.0,,15.86,61.2,69966,0.004,2.150000000000091,8.180000000000064,13.230000000000018,False,False,False,False,False
16_50,Beech,16.0,48.1,30.58448371,31.07,120.53,369807,0.003,5.5,21.289999999999964,28.089999999999918,False,False,False,False,False
16_51,Beech,16.0,5.7,,3.29,13.1,8292,0.154,0.18999999999994088,2.169999999999959,2.7999999999999545,False,False,False,False,False
16_52,Beech,16.0,51.9,,31.93,78.93,316648,0.004,7.940000000000055,25.149999999999977,29.629999999999995,False,False,False,False,False
16_53,Beech,16.0,8.9,31.60051804,4.0,1460.76,309727,0.42,0.2599999999999909,0.5499999999999545,1.490000000000009,True,False,False,True,True
16_54,Beech,16.0,44.6,31.414231,31.77,62.1,246229,0.003,7.830000000000041,24.289999999999964,29.529999999999973,False,False,False,False,False
16_55,Beech,16.0,50.0,30.56820968,31.2,78.44,190179,0.006,5.759999999999991,24.33000000000004,29.039999999999964,False,False,False,False,False
16_56,Beech,16.0,17.5,,19.78,30.74,74162,0.004,1.7799999999999727,11.569999999999936,17.969499999999886,False,False,False,False,False
16_57,Beech,16.0,46.2,30.47470286,30.55,41.3,137551,0.004,5.5499999999999545,23.389999999999986,28.5,False,False,False,False,False
16_58,Beech,16.0,10.5,,11.6,24.3,28735,0.005,1.8600000000000136,7.199999999999932,10.449999999999932,False,False,False,False,False
16_59,Beech,16.0,36.0,30.85010582,31.61,32.05,116500,0.005,5.730000000000018,23.32000000000005,29.190000000000055,False,False,False,False,False
16_6,Beech,16.0,40.1,29.06826976,14.62,17.91,18773,0.023,0.9500000000000455,8.32000000000005,12.88399999999997,False,False,False,False,True
16_60,Beech,16.0,10.2,28.76980471,17.7,17.33,24204,0.007,1.07000000000005,6.220000000000027,10.629999999999995,False,False,False,False,True
16_61,Beech,16.0,44.2,30.86916784,13.49,1.37,13406,0.039,0.6200000000000045,5.940000000000055,11.47750000000002,False,False,False,False,True
16_62,Beech,16.0,37.9,28.6678058,28.35,45.57,83563,0.006,4.3799999999999955,21.25999999999999,26.889999999999986,False,False,False,False,False
16_63,Beech,16.0,37.6,30.37476934,30.59,40.36,104996,0.004,5.139999999999986,22.720000000000027,28.230000000000018,False,False,False,False,False
16_64,Beech,16.0,8.6,,11.36,10.64,13562,0.012,1.150000000000091,5.905000000000086,10.5,False,False,False,False,False
16_65,Beech,16.0,46.5,30.73619133,30.77,66.09,109270,0.004,4.839999999999918,23.029999999999973,28.149999999999977,False,False,False,False,False
16_66,Beech,16.0,9.9,,12.07,7.52,12418,0.01,1.17999999999995,6.769999999999982,11.699999999999932,False,False,False,False,False
16_7,Beech,16.0,13.4,28.76693098,14.45,21.93,18797,0.01,2.080000000000041,7.050000000000068,13.110000000000014,False,False,False,False,True
16_8,Beech,16.0,40.6,28.70711452,28.65,58.46,115697,0.004,5.5,20.49000000000001,26.08000000000004,False,False,False,False,False
16_9,Beech,16.0,15.0,29.11816231,19.79,15.78,46624,0.004,2.490000000000009,11.980000000000018,18.809999999999945,False,False,False,False,True
17_1,Beech,17.0,38.2,30.36133367,30.71,46.35,308832,0.005,6.360000000000014,24.32000000000005,28.280000000000086,False,False,False,False,False
17_10,Beech,17.0,7.0,29.25605698,2.18,229.89,293583,0.188,0.2199999999999136,0.9499999999999318,1.4599999999999227,False,False,False,True,True
17_11,Beech,17.0,35.3,29.00088092,29.7,39.67,192126,0.004,7.490000000000009,23.25,27.690000000000055,False,False,False,False,False
17_12,Beech,17.0,9.2,29.10093129,1.38,0.03,470,0.379,0.04000000000007731,0.6600000000000819,1.27550000000009,True,False,False,False,True
17_13,Beech,17.0,9.5,29.32223092,10.49,37.4,69205,0.004,1.8100000000000591,6.7700000000000955,9.720000000000027,False,False,False,False,True
17_14,Beech,17.0,42.3,29.21978123,29.61,58.14,262690,0.002,9.579999999999927,24.339999999999918,27.8599999999999,False,False,False,False,False
17_15,Beech,17.0,40.4,29.93961924,29.75,65.75,350582,0.002,12.230000000000018,22.105000000000018,26.889999999999986,False,False,False,False,False
17_16,Beech,17.0,10.2,28.43712824,23.55,15.39,35259,0.009,1.2100000000000364,6.210000000000036,11.940000000000055,False,False,False,False,False
17_17,Beech,17.0,49.7,,30.71,85.65,503427,0.002,13.049999999999955,23.480000000000018,28.159999999999968,False,False,False,False,False
17_18,Beech,17.0,33.1,28.06743685,28.21,52.55,265906,0.004,3.2799999999999727,22.230000000000018,26.590000000000032,False,False,False,False,False
17_19,Beech,17.0,45.8,,28.9,65.57,400772,0.004,8.740000000000009,22.710000000000036,26.720000000000027,False,False,False,False,False
17_2,Beech,17.0,10.8,29.05723032,13.76,23.77,64119,0.011,2.0599999999999454,9.600000000000023,13.009999999999991,False,False,False,False,True
17_20,Beech,17.0,53.5,30.85474844,9.06,23.94,34566,0.032,0.75,7.210000000000036,8.490000000000009,False,False,False,False,True
17_21,Beech,17.0,7.3,,23.04,113.59,585576,0.003,5.730000000000018,14.110000000000014,19.91999999999996,False,False,False,False,False
17_22,Beech,17.0,35.7,29.165623,29.59,42.14,169837,0.005,5.469999999999914,23.329999999999927,28.049999999999955,False,False,False,False,False
17_23,Beech,17.0,8.9,,21.16,65.72,362387,0.002,3.8099999999999454,13.340000000000032,18.549999999999955,False,False,False,False,False
17_24,Beech,17.0,43.3,30.60706491,10.64,10.87,24960,0.046,0.5399999999999636,4.720000000000027,9.460000000000036,False,False,False,False,True
17_25,Beech,17.0,6.0,30.48168475,9.47,27.69,84850,0.009,1.080000000000041,4.330000000000041,7.360000000000014,False,False,False,False,True
17_26,Beech,17.0,40.4,30.8772581,17.13,32.3,71072,0.002,3.240000000000009,13.470000000000027,16.300000000000068,False,False,False,False,True
17_27,Beech,17.0,11.1,30.86677191,11.55,18.48,30861,0.006,1.740000000000009,5.960000000000036,10.740000000000009,False,False,False,False,True
17_28,Beech,17.0,35.7,30.94745889,30.83,48.01,185741,0.004,7.5499999999999545,23.519999999999982,28.730000000000018,False,False,False,False,False
17_29,Beech,17.0,10.2,30.6082478,14.3,13.86,28889,0.007,2.2299999999999045,6.539999999999964,13.519999999999982,False,False,False,False,True
17_3,Beech,17.0,15.3,29.40699429,17.81,82.5,337560,0.002,5.6200000000000045,11.850000000000023,15.279999999999973,False,False,False,False,True
17_30,Beech,17.0,17.8,29.4076074,23.73,26.33,93025,0.004,2.9300000000000637,11.210000000000036,18.83000000000004,False,False,False,False,True
17_31,Beech,17.0,49.7,,32.27,67.11,234276,0.003,8.889999999999986,24.75,29.730000000000018,False,False,False,False,False
17_32,Beech,17.0,11.1,,11.83,10.73,21335,0.014,1.8600000000000136,5.669999999999959,9.789999999999964,False,False,False,False,False
17_33,Beech,17.0,14.6,31.66679279,16.24,11.03,31188,0.01,1.1399999999999864,7.259999999999991,15.159999999999968,False,False,False,False,True
17_34,Beech,17.0,8.0,29.5981979,19.34,79.31,196645,0.003,3.8999999999999773,11.339999999999918,16.879999999999995,False,False,False,False,True
17_35,Beech,17.0,19.1,29.64890383,25.69,18.11,34312,0.007,2.6499999999999773,16.800000000000068,21.629999999999995,False,False,False,False,False
17_36,Beech,17.0,44.6,30.64655732,30.97,90.36,140420,0.004,6.589500000000039,22.730000000000018,28.480000000000018,False,False,False,False,False
17_37,Beech,17.0,15.0,28.49748694,13.84,20.41,32166,0.002,1.6999999999999318,6.42999999999995,12.949999999999932,False,False,False,False,True
17_38,Beech,17.0,37.6,30.35535142,11.26,0.8,11670,0.046,0.5400000000000773,5.430000000000064,10.650000000000091,False,False,False,False,True
17_39,Beech,17.0,7.6,29.25455356,15.36,52.76,58961,0.008,2.840000000000032,9.190000000000055,13.620000000000005,False,False,False,False,True
17_4,Beech,17.0,48.7,30.44286507,12.77,0.83,25754,0.043,0.5600000000000591,5.6400000000001,11.990000000000009,False,False,False,False,True
17_40,Beech,17.0,6.0,29.25455356,10.09,43.94,95659,0.002,1.759999999999991,5.319999999999936,8.090000000000032,False,False,False,False,True
17_41,Beech,17.0,44.6,31.48726743,31.44,87.55,168671,0.003,7.849999999999909,23.649999999999977,28.789999999999964,False,False,False,False,False
17_42,Beech,17.0,12.4,30.55288196,28.3,50.14,51387,0.004,2.480000000000018,13.269999999999982,25.139999999999986,False,False,False,False,False
17_43,Beech,17.0,29.6,30.41620458,30.4,24.67,114605,0.003,5.8799999999999955,22.980000000000018,28.0,False,False,False,False,False
17_44,Beech,17.0,7.3,29.32674207,5.63,0.55,2199,0.069,0.3300000000000409,1.740000000000009,4.622000000000001,False,False,False,False,True
17_45,Beech,17.0,44.9,31.10253757,11.28,3.2,17028,0.042,0.5899999999999181,6.079999999999927,10.769999999999982,False,False,False,False,True
17_46,Beech,17.0,9.5,30.35260799,28.06,19.17,98466,0.003,1.4800000000000182,7.519999999999982,20.08000000000004,False,False,False,False,False
17_47,Beech,17.0,14.3,28.67756235,20.19,58.39,229585,0.002,4.469999999999914,13.990000000000009,17.91999999999996,False,False,False,False,True
17_48,Beech,17.0,37.6,29.61705284,30.85,40.41,153834,0.005,5.170000000000073,25.670000000000073,29.00999999999999,False,False,False,False,False
17_49,Beech,17.0,39.8,30.0946548,8.31,0.21,10158,0.075,0.32000000000005,3.919999999999959,7.840000000000032,False,False,False,False,True
17_5,Beech,17.0,36.9,29.42927237,29.31,42.76,277387,0.007,5.779999999999973,22.559999999999945,27.399999999999977,False,False,False,False,False
17_50,Beech,17.0,43.3,31.04322989,31.36,56.64,212333,0.003,8.909999999999968,22.81000000000006,27.75999999999999,False,False,False,False,False
17_52,Beech,17.0,19.1,29.47210045,26.68,9.47,45765,0.01,12.580000000000041,22.180000000000064,25.629999999999995,False,False,False,False,False
17_53,Beech,17.0,8.3,,21.58,49.26,209054,0.003,4.959999999999923,15.93999999999994,19.68999999999994,False,False,False,False,False
17_6,Beech,17.0,9.9,28.06424355,1.99,188.54,208327,0.238,0.2599999999999909,0.6700000000000728,0.9900000000000091,False,False,False,False,True
17_7,Beech,17.0,8.6,28.06424355,4.41,33.9,135129,0.347,0.17999999999994998,0.6100000000000136,1.259999999999991,True,False,False,False,True
17_8,Beech,17.0,6.7,28.84197347,11.1,36.27,75100,0.006,1.9600000000000364,7.3700000000000045,9.620000000000005,False,False,False,False,True
17_9,Beech,17.0,39.2,30.15623671,30.5,60.41,276534,0.003,8.230000000000018,24.360000000000014,28.100000000000023,False,False,False,False,False
18_1,Beech,18.0,49.0,32.06558753,32.82,86.31,465983,0.003,8.160000000000082,24.350000000000023,29.970000000000027,False,False,False,False,False
18_10,Beech,18.0,12.7,29.00075388,18.5,58.09,255967,0.002,6.180000000000064,12.620000000000005,16.83000000000004,False,False,False,False,True
18_11,Beech,18.0,37.2,28.53121262,10.33,0.25,13049,0.052,0.4700000000000273,5.240000000000009,9.800000000000068,False,False,False,False,True
18_12,Beech,18.0,22.0,27.73005985,27.93,45.7,122114,0.005,5.07000000000005,14.040000000000077,23.160000000000082,False,False,False,False,False
18_13,Beech,18.0,39.8,28.95809831,29.13,50.95,275628,0.003,7.209999999999923,22.870000000000005,27.549999999999955,False,False,False,False,False
18_14,Beech,18.0,14.6,30.26686596,14.0,9.59,36258,0.01,1.3700000000000045,7.039999999999964,12.629999999999995,False,False,False,False,True
18_15,Beech,18.0,20.7,29.59682342,27.27,41.71,144809,0.005,7.680000000000064,19.610000000000014,24.389999999999986,False,False,False,False,False
18_16,Beech,18.0,15.6,31.26496541,29.14,27.13,105633,0.003,2.25,13.579999999999927,22.8599999999999,False,False,False,False,False
18_17,Beech,18.0,44.6,29.65238366,31.08,73.89,354877,0.003,9.529999999999973,24.149999999999977,28.25,False,False,False,False,False
18_18,Beech,18.0,48.4,29.78631532,13.43,1.57,33484,0.033,0.6399999999999864,5.259999999999991,12.399999999999977,False,False,False,False,True
18_19,Beech,18.0,9.7,29.25605698,17.78,71.9,389539,0.001,4.82000000000005,11.300000000000068,15.259999999999991,False,False,False,False,True
18_2,Beech,18.0,38.2,30.04503128,10.59,0.27,19329,0.05,0.5,4.75,9.940000000000055,False,False,False,False,True
18_20,Beech,18.0,8.9,28.9268667,5.31,49.96,128182,0.307,0.12000000000000455,0.75,2.740000000000009,True,False,False,False,True
18_21,Beech,18.0,15.9,28.31137224,28.01,51.69,201613,0.001,5.75,17.159999999999968,24.409999999999968,False,False,False,False,False
18_22,Beech,18.0,17.8,28.27180355,16.94,57.03,242894,0.002,2.6499999999999773,11.620000000000005,15.419999999999959,False,False,False,False,True
18_23,Beech,18.0,37.9,29.21888751,12.24,0.3,14381,0.049,0.5099999999999909,5.930000000000064,11.539999999999964,False,False,False,False,True
18_24,Beech,18.0,9.2,26.92322189,5.34,1251.47,158807,0.028,0.6000000000000227,1.5400000000000773,3.1299999999999955,False,False,False,True,True
